student_id,gender,age,study_hours_per_day,attendance_percentage,previous_score,assignment_score,midterm_score,extracurricular_activity,internet_access,sleep_hours,parental_education,family_income_category,class_participation,final_score,academic_risk
STU2875,Male,19,2.5,66.4,58.0,41.7,50.3,No,Yes,6.6,Associate,Medium,52.1,53.1,Moderate Risk
STU2789,Female,20,7.0,86.4,90.5,77.5,58.3,No,Yes,4.8,Bachelor,Low,89.9,79.0,Low Risk
STU2642,Male,21,1.5,77.4,59.5,54.8,51.6,No,Yes,8.0,Bachelor,Medium,46.8,54.1,Moderate Risk
STU2302,Male,19,5.0,78.4,80.1,64.3,75.6,Yes,Yes,8.1,Associate,High,50.5,69.0,Low Risk
STU1010,Male,21,4.1,80.3,76.3,64.9,66.7,No,Yes,7.0,Bachelor,Medium,62.0,72.0,Low Risk
STU1450,Female,19,1.6,70.4,72.0,54.2,47.8,No,Yes,7.2,Bachelor,High,33.1,58.2,Moderate Risk
STU1709,Female,17,3.7,69.2,71.6,57.5,62.9,Yes,Yes,6.4,Bachelor,Low,64.0,57.5,Low Risk
STU1256,Male,19,4.0,72.6,72.6,57.7,46.7,Yes,Yes,5.7,Master,Low,67.7,66.6,Moderate Risk
STU1883,Female,17,2.4,59.6,82.6,56.4,47.0,Yes,Yes,6.4,Bachelor,Low,56.8,51.9,Moderate Risk
STU1390,Male,17,5.1,79.9,65.5,58.3,56.0,Yes,Yes,6.4,Master,Medium,62.8,68.4,Moderate Risk
STU1909,Female,20,8.0,74.4,79.2,69.3,70.3,Yes,Yes,8.5,High School,Low,72.2,83.8,Low Risk
STU1925,Female,20,1.8,52.5,46.7,33.4,29.6,Yes,Yes,6.3,Bachelor,Medium,65.0,43.4,High Risk
STU2747,Female,21,5.2,70.8,65.7,67.5,56.3,Yes,Yes,4.0,Bachelor,Low,68.1,65.2,Moderate Risk
STU2263,Female,18,4.9,82.0,62.6,63.8,62.2,Yes,Yes,8.2,Master,Low,86.7,72.0,Moderate Risk
STU1461,Female,20,3.3,82.4,67.1,63.2,56.3,Yes,Yes,7.4,Master,Medium,66.0,74.7,Low Risk
STU2960,Male,19,0.9,64.9,69.3,29.8,52.9,No,Yes,6.7,Associate,Medium,51.5,57.6,Moderate Risk
STU2744,Female,19,1.3,47.5,61.1,36.7,47.4,No,Yes,7.8,,Low,65.7,46.8,High Risk
STU2169,Female,22,1.5,62.2,58.5,38.3,37.5,Yes,Yes,8.9,High School,Low,37.5,41.3,High Risk
STU1959,Female,17,2.8,65.5,52.8,36.2,34.8,No,Yes,6.2,High School,Medium,49.5,45.5,High Risk
STU1502,Male,18,2.2,66.7,64.0,50.5,51.4,No,No,7.2,Bachelor,High,58.5,53.0,Moderate Risk
STU1740,Female,18,3.3,69.2,61.7,58.8,58.5,No,Yes,8.8,High School,Medium,61.7,68.5,Moderate Risk
STU2899,Female,17,2.0,65.6,81.0,51.5,54.6,No,Yes,7.0,Master,Medium,42.9,54.1,Moderate Risk
STU1869,Male,22,7.5,63.5,87.1,70.0,72.8,Yes,Yes,5.6,High School,Medium,57.0,83.9,Low Risk
STU1732,Male,17,2.3,69.2,66.0,26.7,33.2,Yes,Yes,8.9,Bachelor,Medium,71.7,50.5,High Risk
STU1540,Female,19,3.1,52.5,64.5,57.2,52.6,No,Yes,7.1,Associate,Low,41.6,60.3,Moderate Risk
STU2202,Female,21,3.2,56.9,55.0,34.3,44.6,No,Yes,4.1,High School,Medium,47.3,41.2,Moderate Risk
STU1698,Male,18,5.1,81.7,82.4,74.2,78.2,No,No,6.3,Bachelor,Medium,82.0,77.9,Low Risk
STU2428,Male,17,3.2,49.6,70.0,44.5,53.6,No,Yes,7.8,High School,Low,46.3,49.1,High Risk
STU2787,Male,21,3.4,54.7,62.1,57.0,54.9,Yes,Yes,,Associate,High,35.4,61.0,Moderate Risk
STU2146,Male,22,2.7,64.7,57.3,29.3,31.9,No,No,8.5,Doctorate,Medium,46.4,44.4,High Risk
STU2032,Male,18,2.8,69.3,53.0,49.0,56.4,No,Yes,6.4,Master,Medium,52.6,57.7,Moderate Risk
STU1373,Female,17,5.0,72.5,68.0,50.8,59.4,Yes,Yes,6.2,Doctorate,Low,69.7,72.0,Moderate Risk
STU1668,Female,19,7.3,73.3,72.8,65.1,61.8,Yes,No,8.4,Bachelor,Low,65.6,67.5,Moderate Risk
STU2565,Male,17,1.7,45.9,65.7,44.9,48.0,Yes,Yes,7.1,Bachelor,Medium,32.4,50.1,Moderate Risk
STU1358,Male,21,4.4,71.9,64.5,65.4,51.3,Yes,Yes,7.7,High School,Medium,66.6,66.3,Moderate Risk
STU1968,Female,17,4.6,66.3,72.0,57.2,68.0,No,Yes,7.4,Master,Medium,68.9,69.7,Moderate Risk
STU1784,Female,22,1.4,57.9,47.1,41.7,37.4,No,Yes,8.1,High School,Low,46.5,46.3,High Risk
STU1736,Male,19,4.2,64.2,53.4,57.8,54.9,,Yes,6.5,Bachelor,Medium,72.0,60.2,Moderate Risk
STU2036,Male,20,3.8,53.9,80.4,65.7,65.6,Yes,Yes,4.5,Associate,High,63.0,57.6,Low Risk
STU1971,Male,19,3.0,58.1,69.3,48.8,48.3,Yes,Yes,7.0,Master,Medium,50.3,60.6,High Risk
STU2564,Female,19,5.5,70.0,66.5,48.4,58.4,No,Yes,7.0,Doctorate,Low,63.2,62.0,Moderate Risk
STU2526,Female,22,3.7,64.2,72.5,44.8,59.6,No,Yes,,Associate,Low,43.8,64.2,Moderate Risk
STU2563,Male,17,4.1,59.6,56.5,47.4,43.5,No,Yes,7.7,Master,High,52.7,54.4,Moderate Risk
STU2811,Male,22,3.9,74.7,71.0,66.9,59.4,Yes,Yes,6.3,High School,Low,35.8,75.8,Low Risk
STU2574,Male,20,1.8,56.2,56.9,25.3,45.5,No,Yes,6.9,,Medium,54.5,40.4,High Risk
STU2698,Female,20,5.6,74.5,76.2,60.3,55.4,Yes,Yes,5.5,Bachelor,Low,62.7,73.1,Moderate Risk
STU2253,Female,20,4.7,67.0,64.2,65.8,61.1,No,Yes,7.8,Master,Medium,65.8,76.3,Moderate Risk
STU2737,Female,20,2.5,84.5,71.8,44.8,42.4,No,Yes,7.5,Associate,Low,55.8,59.5,Moderate Risk
STU2759,Female,18,3.5,72.1,80.6,56.9,66.5,No,Yes,7.0,High School,Low,76.6,69.8,Low Risk
STU2237,Male,20,8.0,100.0,80.5,77.8,72.2,Yes,Yes,7.4,Master,Medium,93.0,90.8,Low Risk
STU1886,Female,21,3.1,45.0,,42.1,44.1,No,Yes,7.6,High School,Low,41.1,44.3,High Risk
STU1080,Female,20,,56.7,85.4,50.4,66.6,Yes,Yes,5.3,Master,Medium,58.7,64.4,Moderate Risk
STU2173,Male,20,2.1,60.9,67.6,51.3,45.1,Yes,Yes,6.4,Associate,Medium,36.4,54.6,Moderate Risk
STU1815,Male,21,4.5,86.1,82.2,74.1,62.5,No,Yes,7.9,Bachelor,Medium,54.4,78.9,Low Risk
STU2317,Male,17,2.9,65.6,66.6,46.5,55.2,Yes,No,7.0,Associate,Medium,48.9,59.8,Moderate Risk
STU1672,Male,19,7.1,77.7,,76.4,69.5,Yes,Yes,7.1,Associate,Medium,75.9,79.6,Low Risk
STU2882,Male,17,5.8,69.3,80.6,73.9,55.2,No,Yes,,,Low,69.3,80.6,Low Risk
STU1058,Female,18,2.9,67.7,75.4,47.0,58.0,No,Yes,6.8,Bachelor,Medium,63.2,56.1,Moderate Risk
STU1134,Female,17,3.7,57.5,87.0,57.5,67.3,No,Yes,7.4,Bachelor,Medium,77.7,65.5,Moderate Risk
STU2141,Male,21,,75.9,60.3,54.1,58.2,Yes,Yes,8.0,Bachelor,Medium,43.1,61.8,Moderate Risk
STU1934,Male,17,3.8,73.9,64.3,46.2,57.3,Yes,Yes,6.7,High School,Medium,58.1,62.4,Moderate Risk
STU2728,Other,21,3.3,65.4,65.9,54.8,47.3,Yes,Yes,5.7,Master,Medium,36.4,61.8,Moderate Risk
STU1824,Female,20,5.6,71.0,68.6,67.5,60.7,No,Yes,9.1,Bachelor,Medium,82.8,70.5,Moderate Risk
STU2215,Male,22,5.3,73.4,87.3,62.3,64.0,Yes,No,7.3,Associate,High,68.6,69.5,Low Risk
STU1505,Male,19,1.7,69.3,64.9,46.9,52.3,No,Yes,7.5,Bachelor,Medium,65.1,47.4,Moderate Risk
STU2821,Female,21,3.2,59.6,74.6,48.1,55.7,No,Yes,6.1,Associate,Low,42.5,58.6,Moderate Risk
STU1348,Female,21,2.9,74.1,52.9,48.7,49.5,Yes,Yes,7.5,Doctorate,Medium,49.4,60.6,Moderate Risk
STU1387,Female,18,2.8,61.5,67.0,40.1,63.8,Yes,No,5.2,Bachelor,Medium,56.3,58.6,Moderate Risk
STU2025,Male,20,5.2,79.2,75.2,63.5,62.1,Yes,Yes,8.5,High School,Medium,50.8,62.2,Low Risk
STU1895,Male,21,6.8,72.8,79.2,75.3,71.5,Yes,No,7.0,Bachelor,Low,64.3,74.8,Low Risk
STU1829,Male,18,3.0,77.7,65.9,55.1,53.4,Yes,No,6.0,Master,Medium,58.9,64.7,Moderate Risk
STU2943,Male,17,1.8,63.7,56.3,48.5,54.8,No,Yes,8.5,Master,Medium,47.7,51.0,Moderate Risk
STU1476,Other,18,2.8,65.3,47.7,54.0,41.6,No,No,7.3,Associate,Medium,64.7,52.2,Moderate Risk
STU2994,Female,20,1.2,58.8,,43.8,48.3,Yes,Yes,7.9,Master,Low,27.6,48.7,High Risk
STU2484,Female,18,5.3,77.3,63.3,55.3,58.2,Yes,Yes,7.0,Bachelor,Low,66.7,66.8,Moderate Risk
STU2432,Male,21,6.2,74.6,80.6,74.7,68.8,Yes,Yes,7.3,High School,Low,58.3,75.3,Low Risk
STU1653,Male,19,4.4,48.2,76.4,55.3,47.9,No,Yes,7.3,Associate,Low,64.3,63.4,Moderate Risk
STU1173,Male,21,3.5,67.5,63.6,44.0,57.3,No,Yes,8.0,Bachelor,Low,63.3,61.8,Moderate Risk
STU2150,Male,22,1.0,66.9,45.0,27.6,29.9,Yes,Yes,6.2,Bachelor,Medium,59.0,50.1,High Risk
STU1039,Male,19,1.6,49.1,49.5,29.8,39.0,No,Yes,7.0,Bachelor,Low,36.5,45.7,High Risk
STU1714,Female,20,1.2,60.8,48.2,41.7,36.9,No,Yes,8.8,Bachelor,High,48.3,39.1,High Risk
STU1091,Female,22,1.2,56.0,62.4,45.1,43.4,Yes,Yes,6.3,Bachelor,Medium,33.0,51.5,Moderate Risk
STU2989,Female,18,3.7,74.0,80.8,58.6,58.5,No,Yes,5.6,High School,High,62.8,64.0,Moderate Risk
STU2206,Male,22,1.4,58.7,47.4,27.5,35.1,Yes,Yes,6.0,Associate,Medium,52.1,43.4,High Risk
STU1876,Female,18,3.4,70.3,61.7,50.1,59.0,No,Yes,6.3,High School,Medium,43.8,59.6,Moderate Risk
STU2384,Female,22,4.7,76.2,73.4,46.7,64.8,Yes,Yes,7.3,Associate,High,54.5,70.5,Moderate Risk
STU2940,Female,22,3.8,64.2,55.9,43.7,50.8,No,Yes,5.4,Bachelor,High,62.4,55.3,Moderate Risk
STU2094,Male,17,4.9,75.1,66.0,50.0,67.7,No,Yes,7.3,Bachelor,Medium,56.3,71.1,Moderate Risk
STU2156,Male,21,5.4,79.8,89.1,78.0,72.8,Yes,Yes,5.0,Bachelor,Medium,71.0,78.0,Low Risk
STU2325,Male,18,2.5,66.1,62.8,45.6,52.1,No,Yes,5.6,High School,High,71.6,57.6,Moderate Risk
STU2621,Female,21,1.5,66.5,67.9,56.8,63.9,Yes,Yes,6.9,Bachelor,Low,50.2,65.4,Moderate Risk
STU3011,Female,18,2.4,45.0,61.4,38.2,44.2,No,Yes,6.8,Associate,Low,47.1,42.5,High Risk
STU1500,Other,19,1.8,67.1,60.3,51.0,45.0,Yes,Yes,6.9,Bachelor,High,61.5,60.2,Moderate Risk
STU1339,Female,18,4.7,64.9,58.8,62.2,59.0,Yes,Yes,6.9,High School,Medium,76.3,61.8,Moderate Risk
STU2189,Female,20,2.7,65.8,77.6,49.4,54.7,Yes,Yes,6.7,High School,Medium,51.5,62.7,Moderate Risk
STU1029,Male,18,4.1,51.3,69.0,52.2,44.2,Yes,Yes,7.9,Bachelor,Medium,40.7,54.9,Moderate Risk
STU2218,Male,21,1.8,64.2,50.6,36.5,35.8,Yes,No,4.5,Bachelor,Low,59.8,42.7,High Risk
STU2358,Female,22,1.0,81.5,58.5,48.2,58.8,No,No,8.5,Associate,High,52.5,59.6,Moderate Risk
STU2869,Female,18,1.9,75.7,63.1,48.9,61.1,Yes,Yes,6.6,Master,Medium,53.0,59.2,Moderate Risk
STU1946,Female,20,1.7,64.1,73.7,54.7,58.5,Yes,Yes,7.0,High School,Medium,63.1,54.2,Moderate Risk
STU1170,Male,18,2.4,83.0,74.2,59.9,71.0,No,Yes,7.2,Bachelor,Medium,59.3,69.7,Moderate Risk
STU2880,Male,21,5.8,64.5,70.3,72.9,58.5,Yes,Yes,8.3,High School,Medium,63.8,76.0,Low Risk
STU2198,Male,19,3.8,82.2,94.2,71.9,71.5,No,Yes,7.8,Associate,High,68.6,80.3,Low Risk
STU2254,Female,21,7.4,87.3,83.6,79.8,72.6,Yes,Yes,5.9,Bachelor,Low,81.5,86.0,Low Risk
STU2434,Male,21,8.0,96.5,92.4,73.1,77.7,No,Yes,7.4,Associate,Medium,63.6,85.0,Low Risk
STU1913,Male,21,3.6,54.3,76.5,45.3,50.5,Yes,Yes,7.6,Doctorate,Medium,44.8,56.4,High Risk
STU1492,Male,19,2.1,52.1,65.2,49.0,62.5,Yes,Yes,7.9,High School,High,37.2,58.5,Moderate Risk
STU1954,Male,19,4.6,77.6,59.6,69.0,73.4,No,Yes,7.2,Associate,Medium,72.3,65.7,Low Risk
STU2098,Female,18,3.9,63.9,59.2,56.6,44.1,,No,6.9,High School,Low,65.4,47.5,Moderate Risk
STU2033,Female,22,1.6,61.2,49.1,36.8,40.1,Yes,Yes,6.6,Associate,Medium,35.3,32.4,High Risk
STU1588,Female,21,7.5,77.0,91.7,83.5,78.8,Yes,Yes,5.7,Associate,High,79.0,85.2,Low Risk
STU1751,Female,17,3.6,71.3,75.9,64.5,63.9,Yes,No,4.5,High School,Medium,48.5,69.2,Moderate Risk
STU1658,Female,19,7.0,65.7,81.4,60.9,70.2,Yes,Yes,6.6,Master,Low,73.7,83.1,Low Risk
STU1235,Female,19,1.6,66.7,56.4,38.6,41.2,No,Yes,5.2,Doctorate,High,61.3,47.3,Moderate Risk
STU1733,Male,19,6.1,66.2,80.7,75.5,67.4,Yes,Yes,7.7,Associate,High,69.2,78.4,Low Risk
STU2051,Male,21,1.9,45.0,54.4,37.3,31.6,No,Yes,9.0,Associate,Low,25.2,35.9,High Risk
STU2673,Male,20,1.9,65.1,64.1,43.5,61.6,No,No,6.2,Master,Medium,40.6,60.0,Moderate Risk
STU2157,Female,20,2.0,69.5,60.8,28.1,41.8,No,Yes,8.2,,Low,50.5,51.7,Moderate Risk
STU2508,Male,21,2.3,61.2,61.7,48.9,52.8,No,Yes,8.2,High School,High,19.8,52.8,Moderate Risk
STU2461,Female,18,3.0,76.2,59.7,52.5,55.0,No,Yes,9.0,High School,High,62.9,59.7,Moderate Risk
STU2668,Male,19,2.6,50.3,57.8,31.4,45.7,No,Yes,8.2,High School,High,34.3,46.5,High Risk
STU1935,Female,20,7.1,94.9,77.3,87.2,76.2,,Yes,5.8,High School,Low,98.6,92.7,Low Risk
STU2210,Other,19,1.8,67.1,68.1,48.9,61.8,No,Yes,7.1,Bachelor,Medium,60.5,65.1,Moderate Risk
STU2066,Male,19,8.0,89.5,90.7,76.3,74.7,Yes,Yes,6.4,Associate,Medium,87.2,76.7,Low Risk
STU1109,Female,18,4.2,71.3,61.5,54.4,59.6,No,Yes,7.1,High School,Medium,60.0,58.9,Moderate Risk
STU2582,Female,22,2.1,62.4,60.5,50.3,43.9,No,No,7.1,Master,High,57.6,50.2,Moderate Risk
STU1569,Male,20,3.4,62.9,75.4,51.5,61.5,No,Yes,7.8,Bachelor,High,65.6,60.7,Moderate Risk
STU2168,Male,20,5.1,88.4,76.7,76.8,80.6,Yes,Yes,6.4,Associate,Medium,83.8,80.4,Low Risk
STU2175,Male,18,1.8,55.9,68.6,55.6,42.5,Yes,Yes,8.6,Associate,Low,42.6,51.2,Moderate Risk
STU1891,Male,17,4.3,79.7,71.9,54.8,52.0,No,Yes,7.2,Bachelor,High,79.0,63.8,Low Risk
STU1948,Male,18,3.8,65.6,61.5,54.9,55.0,No,Yes,7.5,Associate,Low,64.2,65.5,Moderate Risk
STU2049,Male,21,3.4,62.5,69.2,49.7,43.4,No,Yes,5.0,Associate,High,65.2,44.1,Moderate Risk
STU2385,Male,19,8.0,78.3,83.3,79.5,79.9,No,No,6.7,Bachelor,High,100.0,96.1,Low Risk
STU2406,Female,20,3.1,65.2,52.3,47.3,38.6,No,Yes,7.4,Associate,Medium,23.7,47.9,Moderate Risk
STU2219,Male,18,1.5,69.9,70.5,28.3,53.1,No,No,8.8,Master,Medium,46.2,45.2,Moderate Risk
STU1885,Male,18,1.1,59.3,44.4,38.1,37.8,No,Yes,5.0,Master,Medium,57.3,43.1,High Risk
STU2795,Female,22,4.6,82.2,79.5,81.1,73.1,Yes,Yes,8.3,High School,Medium,44.1,69.4,Low Risk
STU1851,Female,17,5.9,73.9,85.0,76.7,79.5,No,Yes,5.8,Associate,Medium,66.0,81.8,Low Risk
STU1735,Female,17,2.7,66.0,70.7,55.9,55.0,Yes,Yes,9.5,Bachelor,Low,53.0,62.2,Moderate Risk
STU1718,Male,19,1.2,57.9,66.2,42.1,61.3,No,Yes,5.4,Bachelor,Medium,48.4,62.6,Moderate Risk
STU1455,Female,20,5.4,68.1,63.4,65.5,50.9,No,Yes,6.2,Bachelor,Low,47.0,67.9,Moderate Risk
STU1265,Male,22,3.0,71.3,63.1,51.2,40.4,No,Yes,7.4,Bachelor,Medium,58.5,59.2,Moderate Risk
STU1076,Male,22,6.3,71.9,63.0,56.6,49.0,Yes,Yes,8.2,Doctorate,Medium,76.3,65.6,Moderate Risk
STU2700,Male,21,1.5,50.3,58.4,28.4,37.1,No,Yes,6.7,Associate,High,55.6,44.1,High Risk
STU1445,Male,17,3.9,64.9,61.9,62.2,53.0,Yes,Yes,6.1,Associate,Low,62.1,63.4,Moderate Risk
STU1396,Male,17,3.0,79.7,72.2,40.1,49.2,Yes,Yes,4.7,Master,Low,71.7,51.1,Moderate Risk
STU1177,Male,21,3.8,59.5,54.8,54.7,43.4,No,No,7.2,High School,Medium,41.7,54.3,Moderate Risk
STU2043,Female,21,5.2,62.5,72.9,70.7,61.6,Yes,Yes,6.3,Bachelor,Medium,56.7,68.9,Low Risk
STU2781,Female,20,5.0,79.9,77.1,67.5,62.8,No,Yes,5.5,Bachelor,Medium,53.3,74.0,Low Risk
STU2437,Female,20,3.7,70.3,75.4,54.5,56.0,Yes,Yes,6.6,Bachelor,Medium,79.6,72.6,Moderate Risk
STU2550,Male,17,4.6,73.9,85.0,68.9,62.0,Yes,Yes,6.0,High School,Low,53.5,78.7,Moderate Risk
STU2415,Male,17,2.9,86.2,53.4,45.0,46.5,Yes,Yes,6.9,High School,Medium,56.6,48.5,Moderate Risk
STU1596,Female,21,3.6,70.3,62.1,43.6,41.5,No,Yes,7.1,Master,Medium,71.5,52.7,Moderate Risk
STU1062,Female,20,2.7,70.9,68.4,52.0,56.7,No,Yes,6.9,Master,Medium,46.8,69.3,Moderate Risk
STU2297,Female,19,1.3,70.0,77.5,46.8,58.0,Yes,Yes,6.6,Doctorate,Low,70.1,60.1,Moderate Risk
STU1873,Male,18,1.9,50.7,64.2,48.6,46.7,No,Yes,6.2,High School,Low,29.6,57.0,High Risk
STU2996,Male,19,5.6,67.4,74.9,71.2,60.2,No,Yes,7.0,High School,High,71.4,61.5,Low Risk
STU2929,Male,17,2.4,60.0,54.6,46.1,46.0,No,Yes,6.1,Bachelor,High,66.8,53.1,Moderate Risk
STU1279,Male,18,3.7,57.2,60.4,62.4,53.4,No,Yes,5.1,Associate,High,46.9,63.3,Low Risk
STU2393,Female,19,5.5,75.2,81.3,75.2,60.5,Yes,Yes,7.3,High School,Low,59.3,74.5,Low Risk
STU1037,Female,20,3.2,79.5,64.8,48.9,62.4,Yes,Yes,6.8,Associate,Medium,57.0,52.8,Moderate Risk
STU2555,Female,20,1.8,70.5,78.2,55.2,54.6,Yes,Yes,7.3,Associate,High,50.3,61.3,Moderate Risk
STU1663,Male,20,2.3,63.4,68.3,56.5,52.1,Yes,Yes,6.1,Associate,High,34.6,62.6,Moderate Risk
STU2855,Male,22,5.2,54.8,88.4,50.1,66.1,Yes,Yes,6.3,High School,Medium,65.7,65.7,Low Risk
STU2481,Male,20,2.4,66.4,69.5,48.3,53.7,No,Yes,7.7,Bachelor,Medium,55.3,62.5,Moderate Risk
STU1978,Female,21,2.5,63.5,65.3,59.3,64.9,Yes,Yes,4.3,Associate,Medium,48.6,67.9,Moderate Risk
STU2611,Male,20,3.1,71.2,48.1,42.9,41.3,No,Yes,6.3,High School,High,49.5,55.7,High Risk
STU1739,Female,19,3.6,62.5,65.1,48.2,53.6,No,Yes,7.7,Doctorate,High,56.0,60.5,Moderate Risk
STU1192,Male,21,1.4,68.6,66.7,51.4,49.1,No,Yes,8.1,High School,High,48.4,58.2,Moderate Risk
STU1920,Female,17,4.0,55.1,71.1,67.7,69.6,No,Yes,4.6,High School,Medium,42.4,65.0,Low Risk
STU1457,Female,20,2.9,61.3,56.4,54.0,50.2,No,Yes,8.4,High School,Medium,48.2,58.6,High Risk
STU1676,Other,20,3.4,63.5,70.4,50.8,58.8,Yes,Yes,5.8,Master,High,47.8,55.4,Moderate Risk
STU1761,Female,18,1.5,60.0,41.1,43.1,36.0,No,No,6.4,Bachelor,Low,74.0,49.5,High Risk
STU2856,Female,22,8.0,78.3,87.8,79.4,65.7,Yes,Yes,7.2,Associate,Low,68.8,80.8,Low Risk
STU2643,Male,22,2.5,76.1,66.6,59.3,60.7,No,Yes,,Master,Medium,71.5,66.8,Low Risk
STU1729,Female,22,3.9,57.1,65.5,41.0,52.1,No,Yes,7.3,High School,Medium,59.7,50.1,Moderate Risk
STU2400,Male,17,8.0,78.1,75.4,80.6,73.7,Yes,No,7.8,Associate,Medium,79.2,84.6,Low Risk
STU1413,Male,21,3.2,70.4,55.6,52.2,52.9,No,Yes,7.5,Master,Low,44.4,49.5,Moderate Risk
STU2099,Male,17,2.5,79.6,59.9,55.7,55.8,No,No,8.8,Associate,Medium,56.7,62.7,Moderate Risk
STU1826,Male,20,1.8,70.3,69.8,32.9,42.5,Yes,Yes,6.7,Master,Medium,56.0,49.7,High Risk
STU2628,Male,21,4.3,61.0,69.1,55.1,52.1,No,Yes,6.4,Bachelor,Low,59.6,64.6,Moderate Risk
STU1617,Female,21,7.8,84.5,70.8,76.3,60.3,Yes,Yes,7.0,Associate,Medium,91.6,86.1,Low Risk
STU1115,Male,21,5.2,64.5,79.4,54.5,53.8,No,Yes,8.6,Doctorate,Low,63.8,61.7,Moderate Risk
STU1418,Female,22,3.7,87.1,77.3,53.8,64.9,No,No,6.7,Bachelor,High,51.5,59.5,Low Risk
STU2961,Female,19,3.2,63.3,70.7,61.4,56.6,No,Yes,7.4,Associate,High,63.9,62.3,Moderate Risk
STU1970,Female,22,0.8,54.8,37.1,35.8,27.0,No,Yes,6.8,Bachelor,Low,59.3,34.6,High Risk
STU1605,Female,18,1.7,46.3,68.0,38.3,45.4,Yes,Yes,6.1,Bachelor,Low,46.3,53.7,High Risk
STU2971,Female,19,2.4,58.1,60.6,55.4,51.6,Yes,No,6.5,Bachelor,Low,62.5,56.5,High Risk
STU1090,Female,17,2.8,63.8,64.6,44.0,52.3,No,Yes,6.3,Bachelor,High,57.2,62.6,Moderate Risk
STU1849,Male,19,3.8,64.2,82.4,62.5,65.8,No,Yes,5.8,Associate,Medium,58.7,64.9,Moderate Risk
STU2559,Male,18,4.9,64.9,72.2,69.5,55.1,No,Yes,8.5,Associate,High,75.9,72.1,Moderate Risk
STU2969,Female,20,2.9,52.9,55.9,40.3,50.7,Yes,Yes,7.1,Master,Medium,27.4,46.4,High Risk
STU1754,Female,22,2.4,72.6,66.5,67.5,66.7,No,Yes,6.4,Bachelor,Medium,58.8,67.7,Low Risk
STU1499,Male,19,2.6,78.1,70.1,39.6,30.6,Yes,Yes,7.3,Bachelor,Medium,47.3,48.8,Moderate Risk
STU2277,Female,21,5.7,71.7,89.9,73.2,60.9,No,Yes,9.4,Doctorate,Low,76.3,75.5,Moderate Risk
STU2326,Female,19,3.7,77.1,78.7,49.8,57.8,No,Yes,6.8,Bachelor,Medium,64.9,64.7,Moderate Risk
STU1012,Male,21,2.7,56.4,59.3,56.6,58.2,No,Yes,7.1,Master,Medium,46.4,62.7,Moderate Risk
STU1397,Male,21,3.6,69.3,69.2,55.9,57.0,Yes,Yes,7.5,,Medium,59.7,63.7,Moderate Risk
STU1285,Male,19,6.2,80.0,83.4,84.4,75.5,Yes,Yes,6.9,Associate,Low,75.3,82.5,Low Risk
STU2067,Female,17,2.9,54.7,56.7,47.1,63.8,No,Yes,5.9,Master,Medium,62.2,51.2,Moderate Risk
STU2192,Male,21,1.9,73.8,73.2,49.6,52.3,No,Yes,5.7,Associate,Medium,56.9,59.2,Moderate Risk
STU2441,Male,17,1.6,49.0,59.0,40.9,47.9,Yes,Yes,5.3,High School,Low,48.4,50.3,Moderate Risk
STU2790,Male,17,4.3,74.1,56.1,53.0,45.5,No,Yes,6.3,Bachelor,Medium,56.9,59.3,Moderate Risk
STU1691,Female,17,4.2,68.5,78.3,50.1,57.1,No,Yes,8.2,Associate,High,58.1,61.3,Moderate Risk
STU2672,Male,18,2.6,88.3,69.8,57.2,60.3,No,No,6.2,Associate,Low,44.0,69.5,Low Risk
STU2926,Female,19,1.4,64.1,68.4,49.9,51.7,No,Yes,6.1,Associate,High,52.4,54.9,Moderate Risk
STU1690,Female,21,5.7,59.9,72.5,50.2,59.3,No,Yes,7.2,Associate,High,74.7,62.2,Moderate Risk
STU1852,Male,22,7.5,77.6,75.2,70.2,58.0,No,Yes,6.0,Associate,Low,56.7,73.2,Moderate Risk
STU1160,Male,19,4.1,65.1,81.8,52.4,72.1,Yes,Yes,8.7,Bachelor,Medium,52.2,70.3,Low Risk
STU1896,Female,20,8.0,75.2,74.3,80.5,77.0,No,No,7.3,High School,Medium,74.2,84.9,Low Risk
STU2615,Female,17,1.8,50.9,69.9,52.5,55.6,No,Yes,7.5,Bachelor,Low,51.8,57.0,Moderate Risk
STU1258,Male,22,5.4,85.7,83.3,80.8,83.0,No,Yes,8.7,High School,High,73.6,90.1,Low Risk
STU1336,Female,19,5.8,80.8,79.3,64.4,65.8,Yes,No,6.0,High School,Medium,80.0,65.9,Low Risk
STU2930,Female,21,1.4,54.6,68.8,41.7,45.8,No,Yes,6.9,Master,Medium,49.0,50.5,Moderate Risk
STU2040,Female,20,1.2,65.8,73.8,32.5,48.2,No,No,7.7,Associate,Low,43.0,59.2,Moderate Risk
STU1516,Female,21,5.1,76.5,84.8,75.9,74.6,Yes,Yes,5.8,Associate,Medium,72.3,79.8,Low Risk
STU2349,Other,17,5.5,61.6,65.2,58.1,53.1,Yes,Yes,7.1,,Medium,64.0,56.1,Moderate Risk
STU2016,Male,22,3.0,64.0,73.0,54.9,66.4,No,Yes,6.8,Associate,Medium,67.6,59.6,Moderate Risk
STU1769,Female,18,1.1,69.0,77.1,54.1,52.1,No,Yes,7.2,Master,Medium,43.0,58.0,Moderate Risk
STU2792,Male,22,2.3,52.1,72.4,43.6,49.6,No,Yes,5.9,Bachelor,Medium,56.5,47.3,High Risk
